"state_abb","district","year","total_votes","dem","other","rep"
"CA",20,2012,238619,0.708057614858834,0.0303244921820978,0.261617892959069
"CA",20,2016,258177,0.699078539141752,0.0701766617475608,0.230744799110688
"CA",21,1992,204027,0.324878569993187,0.210834840486798,0.464286589520015
"CA",21,1996,194349,0.34212679252273,0.0952564716052051,0.562616735872065
"CA",21,1996,197001,0.337521129334369,0.10743600286293,0.555042867802702
"CA",21,2000,178033,0.366606190987064,0.0287587132722585,0.604635095740677
"CA",21,2000,203507,0.332062287783713,0.0320824345108522,0.635855277705435
"CA",21,2004,203151,0.337192531663639,0.00810234751490271,0.654705120821458
"CA",21,2008,129002,0.521177966233082,0.0172090355188292,0.461612998248089
"CA",21,2008,222675,0.420244751319187,0.0168406871000337,0.562914561580779
"CA",21,2012,119299,0.546073311595236,0.0187428226556803,0.435183865749084
"CA",21,2016,134881,0.546948791898043,0.0603198374863769,0.39273137061558
"CA",22,1992,259890,0.411000808034168,0.234830120435569,0.354169071530263
"CA",22,1996,245897,0.440054169021989,0.117801355852247,0.442144475125764
"CA",22,1996,255728,0.423137083150848,0.15171588562848,0.425147031220672
"CA",22,2000,219537,0.334057584826248,0.0229710709356509,0.642971344238101
"CA",22,2000,258607,0.445544784170575,0.066533388500698,0.487921827328727
"CA",22,2004,265687,0.309973766123295,0.0103392337600259,0.679687000116679
"CA",22,2008,229943,0.42695798523982,0.0160909442774949,0.556951070482685
"CA",22,2008,289363,0.38329019259546,0.0195636622512208,0.59714614515332
"CA",22,2012,221278,0.415789188260921,0.0183479604840969,0.565862851254982
"CA",22,2016,243929,0.419351532618098,0.0678394122880018,0.5128090550939
"CA",23,1992,214896,0.384432469659742,0.27072165140347,0.344845878936788
"CA",23,1996,204536,0.454912582626041,0.127028982672977,0.418058434700982
"CA",23,1996,209698,0.443714293889307,0.148518345430095,0.407767360680598
"CA",23,2000,223919,0.534992564275475,0.0606201349595166,0.404387300765009
"CA",23,2000,229908,0.481697026636742,0.0491631435182769,0.469139829844981
"CA",23,2004,252642,0.583279898037539,0.013711101083747,0.403009000878714
"CA",23,2008,237043,0.365895639187827,0.0201777736528815,0.613926587159292
"CA",23,2008,263006,0.655300639529136,0.020520444400508,0.324178916070356
"CA",23,2012,227297,0.361285014760424,0.0235902805580364,0.61512470468154
"CA",23,2016,246632,0.358080054494145,0.0647401797009309,0.577179765804924
"CA",24,1992,265925,0.483489705744101,0.21669643696531,0.299813857290589
"CA",24,1996,225355,0.522393556832553,0.107470435535045,0.370136007632402
"CA",24,1996,231076,0.509460091052295,0.129567761256037,0.360972147691669
"CA",24,2000,249833,0.579499105402409,0.0433089303654841,0.377191964232107
"CA",24,2000,262411,0.428472891761397,0.0351357222067672,0.536391386031836
"CA",24,2004,296778,0.430877625700018,0.0117023499046425,0.557420024395339
"CA",24,2008,310781,0.566961944263002,0.0219833258789952,0.411054729858003
"CA",24,2008,318066,0.505360522658819,0.01776360881075,0.476875868530431
"CA",24,2012,293331,0.539046333323106,0.0312377484820902,0.429715918194804
"CA",24,2016,316384,0.559380373217356,0.0806551532315161,0.359964473551128
"CA",25,1992,230690,0.361112315228228,0.248810091464736,0.390077593307035
"CA",25,1996,205309,0.410171984667014,0.117359687105777,0.472468328227209
"CA",25,1996,209418,0.402123981701668,0.13467801239626,0.463198005902071
"CA",25,2000,195575,0.418729387702927,0.025846861817717,0.555423750479356
"CA",25,2000,234176,0.446642696091828,0.0389450669581853,0.514412236949986
"CA",25,2004,241464,0.39904499221416,0.0126602723387337,0.588294735447106
"CA",25,2008,253083,0.491447469802397,0.0207520852842743,0.487800444913329
"CA",25,2008,271433,0.494494037202551,0.0221417440031242,0.483364218794325
"CA",25,2012,252249,0.478499419224655,0.0249356786349995,0.496564902140345
"CA",25,2016,274459,0.500952783475856,0.0645597338764624,0.434487482647681
"CA",26,1992,127853,0.568410596544469,0.189021767185752,0.242567636269779
"CA",26,1996,109625,0.65145724059293,0.101071835803877,0.247470923603193
"CA",26,1996,111969,0.637819396440086,0.119890326786879,0.242290276773035
"CA",26,2000,126108,0.703444666476354,0.0427728613569322,0.253782472166714
"CA",26,2000,239535,0.438445321143048,0.0294069760160311,0.532147702840921
"CA",26,2004,269086,0.436782292649933,0.0118995414105528,0.551318165939514
"CA",26,2008,291399,0.556559905833582,0.0357756890037371,0.407664405162681
"CA",26,2008,292463,0.510317544441519,0.0201222034924076,0.469560252066073
"CA",26,2012,273647,0.539940141861595,0.0227190504555139,0.437340807682891
"CA",26,2016,298769,0.565932208495527,0.0817588170124745,0.352308974491999
"CA",27,1992,221114,0.443468075291479,0.190268368352976,0.366263556355545
"CA",27,1996,200494,0.490528394864684,0.10406296447774,0.405408640657576
"CA",27,1996,206116,0.477148790001747,0.128500456053873,0.394350753944381
"CA",27,2000,194245,0.602949882879868,0.0338129681587686,0.363237148961363
"CA",27,2000,222762,0.533951032940986,0.0518041676767133,0.4142447993823
"CA",27,2004,219998,0.593491759015991,0.0137910344639497,0.392717206520059
"CA",27,2008,237605,0.661181372445866,0.0219650259885103,0.316853601565624
"CA",27,2008,260280,0.616589826340864,0.02113493161211,0.362275242047026
"CA",27,2012,257970,0.626150327557468,0.0238942512695275,0.349955421173005
"CA",27,2016,264466,0.659986538912374,0.0564836311661991,0.283529829921427
"CA",28,1992,219225,0.378414870566769,0.208110388869883,0.413474740563348
"CA",28,1996,195723,0.453237483586497,0.105536906750867,0.441225609662635
"CA",28,1996,199860,0.443855698989293,0.1240518362854,0.432092464725308
"CA",28,2000,154115,0.728884274729909,0.032579567206307,0.238536158063784
"CA",28,2000,216775,0.489922730942221,0.0409364548494983,0.46914081420828
"CA",28,2004,176582,0.709874166109796,0.0113884767416838,0.27873735714852
"CA",28,2008,194265,0.761629732581783,0.0179754459115126,0.220394821506705
"CA",28,2008,274617,0.708805354366263,0.0235127468437861,0.267681898789951
"CA",28,2012,266628,0.703005685824445,0.0316170844772492,0.265377229698306
"CA",28,2016,289254,0.721321053468578,0.0553216204443154,0.223357326087107
"CA",29,1992,276374,0.662989282638743,0.134661726501046,0.202348990860211
"CA",29,1996,226766,0.664874804864927,0.0998430099750404,0.235282185160033
"CA",29,1996,236387,0.63781426220562,0.136479586440879,0.225706151353501
"CA",29,2000,206277,0.578813924964974,0.037187859043907,0.383998215991119
"CA",29,2000,254348,0.720906002799314,0.0561514145973234,0.222942582603362
"CA",29,2004,223341,0.612498376921389,0.0138666881584662,0.373634934920145
"CA",29,2008,179706,0.753758917342771,0.02073942995782,0.225501652699409
"CA",29,2008,236647,0.675888559753557,0.020452403791301,0.303659036455142
"CA",29,2012,167889,0.77028870265473,0.0244923729368809,0.205218924408389
"CA",29,2016,196196,0.777370588595078,0.0546188505372179,0.168010560867704
"CA",30,1992,89970,0.626631099255307,0.131621651661665,0.241747249083028
"CA",30,1996,86045,0.710256261258644,0.091556743564414,0.198186995176942
"CA",30,1996,89187,0.685234395147275,0.123560608608878,0.191204996243847
"CA",30,2000,106683,0.749988283044159,0.0566725720124106,0.193339144943431
"CA",30,2000,292082,0.682281003279901,0.0392492519224054,0.278469744797694
"CA",30,2004,332855,0.661492241366361,0.0109957789427829,0.327511979690856
"CA",30,2008,289519,0.659431678059126,0.020323363924302,0.320244958016572
"CA",30,2008,343601,0.70436931208,0.0166181122872169,0.279012575632783
"CA",30,2012,285226,0.653169767132029,0.0254009101554557,0.321429322712516
"CA",30,2016,302821,0.690668744902104,0.052740728020844,0.256590527077052
"CA",31,1992,115315,0.516983913627889,0.159987859341803,0.323028227030308
"CA",31,1996,107535,0.653629051006649,0.0884456223555122,0.257925326637839
"CA",31,1996,109585,0.641401651685906,0.105498015239312,0.253100333074782
"CA",31,2000,103116,0.771558245083207,0.0403041235113852,0.188137631405408
"CA",31,2000,125521,0.692760573927869,0.0332693334183125,0.273970092653819
"CA",31,2004,120763,0.769225673426463,0.0150294378244992,0.215744888749037
"CA",31,2008,142662,0.798677994139995,0.0229914062609525,0.178330599599052
"CA",31,2008,216787,0.56595183290511,0.0217725232601586,0.412275643834732
"CA",31,2012,206242,0.572351897285713,0.0212226413630589,0.406425461351228
"CA",31,2016,228825,0.576685239812083,0.0575286791215995,0.365786081066317
"CA",32,1992,189140,0.780495928941525,0.0928465686792852,0.12665750237919
"CA",32,1996,160360,0.813132950860564,0.0662135195809429,0.120653529558493
"CA",32,1996,164389,0.79320392483682,0.0890996356203882,0.117696439542792
"CA",32,2000,144292,0.666821445402379,0.0211862057494525,0.311992348848169
"CA",32,2000,175947,0.833807908063224,0.0363120712487283,0.129880020688048
"CA",32,2004,159383,0.622939711261552,0.0110174861810858,0.366042802557362
"CA",32,2008,175639,0.681659540307107,0.020251766407233,0.29808869328566
"CA",32,2008,227140,0.623826714801444,0.020410319626662,0.355762965571894
"CA",32,2012,204169,0.651719898711362,0.0237009536217545,0.324579147666884
"CA",32,2016,220046,0.665583559801132,0.0575606918553393,0.276855748343528
"CA",33,1992,53398,0.630023596389378,0.13388141877973,0.236094984830893
"CA",33,1996,61011,0.797167723853076,0.0628902984707676,0.139941977676157
"CA",33,1996,61974,0.784780714493175,0.077451834640333,0.137767450866492
"CA",33,2000,76762,0.825538677991715,0.0259242854537401,0.148537036554545
"CA",33,2000,179259,0.831076821805321,0.0338448836599557,0.135078294534724
"CA",33,2004,208145,0.828182276778208,0.0126402267649956,0.159177496456797
"CA",33,2008,236681,0.868130521672631,0.0149526155458191,0.11691686278155
"CA",33,2008,346360,0.637559186973092,0.0203198983716364,0.342120914655272
"CA",33,2012,346504,0.606082469466442,0.0261844019116662,0.367733128621892
"CA",33,2016,353897,0.678112558173706,0.0571041856811445,0.26478325614515
"CA",34,1992,155014,0.508915323777207,0.180267588733921,0.310817087488872
"CA",34,1996,144206,0.635223222334716,0.092409469786278,0.272367307879006
"CA",34,1996,146519,0.625195367153748,0.106737010217105,0.268067622629147
"CA",34,2000,106161,0.724145401795386,0.017906764254293,0.257947833950321
"CA",34,2000,158990,0.673017170891251,0.0315302849235801,0.295452544185169
"CA",34,2004,120522,0.688189708103085,0.0137236355188264,0.298086656378089
"CA",34,2008,142774,0.747299928558421,0.0211733228739126,0.231526748567666
"CA",34,2008,163342,0.79174370339533,0.0248007248594973,0.183455571745173
"CA",34,2012,153699,0.829608520549906,0.0289526932510947,0.141438786198999
"CA",34,2016,184601,0.835634693203179,0.0571936230031257,0.107171683793696
"CA",35,1992,129067,0.778138486212587,0.092587570796563,0.12927394299085
"CA",35,1996,110692,0.838118382538937,0.0529035521988942,0.108978065262169
"CA",35,1996,112056,0.827916398943385,0.064432069679446,0.107651531377169
"CA",35,2000,122080,0.858551769331586,0.0218135648754915,0.119634665792923
"CA",35,2000,145207,0.81573202393824,0.0155777614026872,0.168690214659073
"CA",35,2004,165600,0.78963768115942,0.0104227053140097,0.19993961352657
"CA",35,2008,169333,0.653664672568253,0.0190866517453775,0.327248675686369
"CA",35,2008,196473,0.843683355982756,0.0148773622838762,0.141439281733368
"CA",35,2012,161732,0.673849330992011,0.0205030544357332,0.305647614572255
"CA",35,2016,188611,0.677357100063093,0.0531888384028503,0.269454061534057
"CA",36,1992,269118,0.412510497253993,0.232084067212152,0.355405435533855
"CA",36,1996,234001,0.466852705757668,0.119166157409584,0.413981136832749
"CA",36,1996,240946,0.453396196658172,0.144555211541175,0.402048591800652
"CA",36,2000,228794,0.571483517924421,0.0411855205993164,0.387330961476263
"CA",36,2000,249509,0.506755267345066,0.0503468812748238,0.442897851380111
"CA",36,2004,260993,0.590092454586905,0.0136325495319798,0.396274995881116
"CA",36,2008,213358,0.506299271646716,0.0175104753512875,0.476190253001997
"CA",36,2008,274783,0.643868070441039,0.0209401600535695,0.335191769505392
"CA",36,2012,212939,0.506783632871386,0.018169522727166,0.475046844401448
"CA",36,2016,237370,0.521527572987319,0.0443358469899313,0.434136580022749
"CA",37,1992,122727,0.737596453918046,0.105152085523153,0.157251460558801
"CA",37,1996,109079,0.814794781763676,0.058012999752473,0.127192218483851
"CA",37,1996,110330,0.805556059095441,0.0686939182452642,0.125750022659295
"CA",37,2000,120396,0.828499285690555,0.0238463071862853,0.14765440712316
"CA",37,2000,147779,0.75947868100339,0.0251185892447506,0.215402729751859
"CA",37,2004,171509,0.735051804861552,0.0132995936073326,0.251648601531115
"CA",37,2008,197547,0.795856175998623,0.0171503490308635,0.186993474970513
"CA",37,2008,269095,0.852613389323473,0.016466303721734,0.130920306954793
"CA",37,2012,261858,0.84904413842617,0.0237609696858603,0.12719489188797
"CA",37,2016,276134,0.856906429487133,0.0467345564110178,0.0963590141018491
"CA",38,1992,198971,0.445934332138854,0.219107307095004,0.334958360766142
"CA",38,1996,173508,0.528350277796989,0.114012034027249,0.357637688175761
"CA",38,1996,177570,0.516264008560005,0.134279439094442,0.349456552345554
"CA",38,2000,149247,0.700932012033743,0.0196251850958478,0.279442802870409
"CA",38,2000,188988,0.579063220945245,0.0482199928037759,0.372716786250979
"CA",38,2004,163367,0.652836864238188,0.0112997116920798,0.335863424069733
"CA",38,2008,182537,0.712688386464114,0.0210697009373442,0.266241912598542
"CA",38,2008,249256,0.615343261546362,0.021002503450268,0.36365423500337
"CA",38,2012,229875,0.64879173463839,0.0215508428493747,0.329657422512235
"CA",38,2016,248271,0.669526444892879,0.0564463831861152,0.274027171921006
"CA",39,1992,229808,0.340740966371928,0.22120204692613,0.438056986701942
"CA",39,1996,201243,0.413659108639804,0.10310917646825,0.483231714891947
"CA",39,1996,204634,0.40680434336425,0.117971598072657,0.475224058563093
"CA",39,2000,157935,0.623534998575363,0.0214645265457308,0.355000474878906
"CA",39,2000,216924,0.433225461451937,0.0381101215172134,0.52866441703085
"CA",39,2004,175405,0.585274079986317,0.0120293036116416,0.402696616402041
"CA",39,2008,196376,0.65475923738135,0.0209648836925082,0.324275878926142
"CA",39,2008,269472,0.474958437240233,0.0206106756917231,0.504430887068044
"CA",39,2012,263530,0.470944484498919,0.0215535233180283,0.507501992183053
"CA",39,2016,274379,0.511081387423965,0.0632956603821721,0.425622952193863
"CA",40,1992,216771,0.352274981432018,0.24890322044923,0.398821798118752
"CA",40,1996,194418,0.377105000565791,0.13468917487064,0.488205824563569
"CA",40,1996,198688,0.369000644226123,0.153285553229183,0.477713802544693
"CA",40,2000,207717,0.393338051290939,0.0465296533264008,0.56013229538266
"CA",40,2000,211789,0.408236499534914,0.0277918116616066,0.563971688803479
"CA",40,2004,230137,0.385122774695073,0.0119059516722648,0.602971273632662
"CA",40,2008,160647,0.785243421912641,0.0186122367675711,0.196144341319788
"CA",40,2008,244547,0.466270287511194,0.0223106396725374,0.511419072816268
"CA",40,2012,141918,0.81481559773954,0.0199763243563184,0.165208077904142
"CA",40,2016,164714,0.822468035503964,0.0495707711548502,0.127961193341185
"CA",41,1992,184680,0.350151613601906,0.222612085769981,0.427236300628114
"CA",41,1996,164999,0.432687470833157,0.101449099691513,0.46586342947533
"CA",41,1996,167736,0.425627176038537,0.116111031621119,0.458261792340344
"CA",41,2000,189494,0.465312885896123,0.0328611987714651,0.501825915332412
"CA",41,2000,203198,0.411342631325111,0.0251774131635154,0.563479955511373
"CA",41,2004,241826,0.369786540735901,0.0112849734933382,0.618928485770761
"CA",41,2008,183057,0.59345449777938,0.0211628072130539,0.385382695007566
"CA",41,2008,273127,0.436628381668601,0.0215650594778253,0.541806558853574
"CA",41,2012,185429,0.61500628272816,0.0219760663110948,0.363017650960745
"CA",41,2016,206961,0.609762225733351,0.0591319137422026,0.331105860524447
"CA",42,1992,167770,0.458747094236157,0.213554270727782,0.327698635036061
"CA",42,1996,143522,0.534726383411602,0.10918883516116,0.356084781427238
"CA",42,1996,146218,0.524866979441656,0.125613809517296,0.349519211041048
"CA",42,2000,157953,0.56950485270935,0.0376061233404874,0.392889023950162
"CA",42,2000,236981,0.388929914212532,0.0217612382427283,0.58930884754474
"CA",42,2004,265684,0.369265744267626,0.00970325650020325,0.621030999232171
"CA",42,2008,223959,0.435017123669957,0.0185837586343929,0.54639911769565
"CA",42,2008,286259,0.448803356401021,0.019314676569121,0.531881967029858
"CA",42,2012,232520,0.413779459831412,0.0209444348873215,0.565276105281266
"CA",42,2016,268305,0.414092171223048,0.0522800544156836,0.533627774361268
"CA",43,1992,201074,0.378169231228304,0.239697822692143,0.382132946079553
"CA",43,1996,182417,0.429696793610245,0.11563067038708,0.454672536002675
"CA",43,1996,185922,0.421596153225546,0.132302793644647,0.446101053129807
"CA",43,2000,120275,0.637788401579713,0.0190646435252546,0.343146954895032
"CA",43,2000,213504,0.441645121402878,0.0374653402278177,0.520889538369305
"CA",43,2004,137395,0.581869791477128,0.0108955929982896,0.407234615524582
"CA",43,2008,164830,0.679609294424559,0.0195110113450221,0.300879694230419
"CA",43,2008,237210,0.762535306268707,0.0167741663504911,0.220690527380802
"CA",43,2012,222219,0.780050310729506,0.0197642865821554,0.200185402688339
