"year","state","total_votes","dem","rep","other"
2004,"UT",927844,0.259956415087019,0.715359478533029,0.0246377623824695
2004,"VA",3195415,0.455259176038167,0.537319565690216,0.00663231536435799
2004,"VT",312309,0.589374625771271,0.388013153639504,0.0195479477056377
2004,"WA",2859084,0.528211483118369,0.456402819924144,0.0153856969574871
2004,"WI",2997007,0.496997170844112,0.49319871458425,0.00980411457163764
2004,"WV",755792,0.432051410970214,0.560707178694667,0.00723479475834621
2004,"WY",243861,0.290230910231648,0.687395688527481,0.0204050668208529
2008,"AK",326197,0.378893735993893,0.594245195388063,0.0164685757379743
2008,"AL",2099819,0.387404342945749,0.603169130291706,0.00766208897052555
2008,"AR",1086617,0.388646597651242,0.587159044999296,0.0204920408938936
2008,"AZ",2293475,0.451152508747643,0.536352478226272,0.0118867657157806
2008,"CA",13561900,0.610126383471343,0.369548588324645,0.0188329068935769
2008,"CO",2401361,0.536602368406916,0.447075221093372,0.0137267990943469
2008,"CT",1646792,0.605888296761218,0.382214633056269,0.0116359564535169
2008,"DC",265853,0.924571097561434,0.0653255746596803,0.00582276671694508
2008,"DE",412412,0.619426689815039,0.369470335489753,0.0095850751190557
2008,"FL",8390744,0.510333052706649,0.482153191659762,0.0065238553339251
2008,"GA",3924486,0.469901790960651,0.522045179929295,0.00732095871918004
2008,"HI",456064,0.714529101178782,0.264362019365703,0.0188876999719338
2008,"IA",1537123,0.539280200738653,0.443932593553021,0.00951257641711171
2008,"ID",655122,0.360909876328379,0.615170914730386,0.0165358513376135
2008,"IL",5522371,0.619181145200132,0.367809225421472,0.0115126274565762
2008,"IN",2751054,0.499459116396843,0.489139071788485,0.0106348330494421
2008,"KS",1235872,0.416519671940136,0.566122543434919,0.0140014499883483
2008,"KY",1826620,0.411681137839288,0.573990211428759,0.0116975616165376
2008,"LA",1960761,0.399329138023451,0.585627213107564,0.00894958641058242
2008,"MA",3102995,0.613631991028023,0.357349592893318,0.0274164154308982
2008,"MD",2631596,0.619193447626459,0.364745196451127,0.0111346878472227
2008,"ME",731163,0.57705737297976,0.403840183379082,0.019102443641158
2008,"MI",5001596,0.574332473074595,0.409597056619527,0.0131344074971269
2008,"MN",2910369,0.540602926982798,0.438229310441391,0.0155616006080329
2008,"MO",2925205,0.492926478657051,0.494260744118788,0.00998186451889697
2008,"MS",1289865,0.430015544262384,0.561761889810174,0.00624483957623472
2008,"MT",490109,0.472684647700818,0.495324509445858,0.0102854671103775
2008,"NC",4310851,0.497036663990474,0.493747986186486,0.00596680330635413
2008,"ND",316621,0.446205400147179,0.53250100277619,0.0175067351818104
2008,"NE",801281,0.415982657769247,0.565318533697916,0.0114491670213071
2008,"NH",710970,0.541268970561346,0.445214284709622,0.00879221345485745
2008,"NJ",3868237,0.57272137151886,0.417039338592749,0.0092166017749171
2008,"NM",830158,0.569074802627934,0.417790348343327,0.0112111188472556
2008,"NV",967848,0.551466759243187,0.426541151089841,0.0186919846918111
2008,"NY",7722019,0.601569615407577,0.313172371111752,0.0851671046134437
2008,"OH",5708350,0.515042700605254,0.469105783632749,0.0135611866826666
2008,"OK",1462661,0.343549188773065,0.656450811226935,NA
2008,"OR",1827864,0.567488062569206,0.404009816922922,0.0242933828775007
2008,"PA",6013272,0.544855280120374,0.441670524799144,0.0118186903901902
2008,"RI",471766,0.628640046124562,0.350578464747354,0.0151134248758919
2008,"SC",1920969,0.448965600173662,0.538736439786379,0.00874402450013509
2008,"SD",381975,0.447474311146017,0.531589763727993,0.0159748674651482
2008,"TN",2599749,0.41828538062713,0.568969542828942,0.0127450765439279
2008,"TX",8077795,0.436831214458896,0.554523604523264,0.00694694529880989
2008,"UT",952370,0.344057456660752,0.625838697145017,0.0174575007612588
2008,"VA",3723260,0.526294698731757,0.463305006902553,0.00668607618055145
2008,"VT",325046,0.674556831956092,0.304492287245498,0.0149086590820991
2008,"WA",3036878,0.576528922136484,0.404763049421149,0.0156022072668049
2008,"WI",2983417,0.562177865179423,0.423136624883481,0.0129854458830261
2008,"WV",713451,0.425897503822968,0.557103431069548,0.0134192817726796
2008,"WY",254904,0.325094937702037,0.647137745974955,0.021800364058626
2012,"AK",300495,0.408126591124644,0.548015773972945,0.0343067272333982
2012,"AL",2074338,0.383590330987525,0.605458223298228,0.00901781676853049
2012,"AR",1069468,0.368789903017201,0.605669360841091,0.0255407361417078
2012,"AZ",2299254,0.445897669417994,0.536545331659747,0.0173604134210487
2012,"CA",13038547,0.602389591416896,0.371203785207048,0.0216805599580996
2012,"CO",2569516,0.514922265516152,0.46127091639048,0.0226521259256607
2012,"CT",1558204,0.580850132588544,0.40745114246915,0.0111095851377612
2012,"DC",293764,0.909131139281873,0.0727829141760052,0.0154579866831879
2012,"DE",413890,0.586107419845853,0.399826040735461,0.0140665394186861
2012,"FL",8474179,0.500078650686987,0.491309777619755,0.00783261717742804
2012,"GA",3897839,0.455079596668821,0.533292421775245,0.0116279815559339
2012,"HI",437159,0.701479324456319,0.276821476853959,0.0216991986897216
2012,"IA",1582180,0.519880165341491,0.461778685105361,0.0136375127987966
2012,"ID",652274,0.326223335592098,0.645297834958928,0.0284788294489739
2012,"IL",5242014,0.576021353624771,0.407327412708169,0.0164919437452857
2012,"IN",2624534,0.439273029040584,0.541255323802245,0.019093294276241
2012,"KS",1159971,0.37994570553919,0.597113203692161,0.0176349236317115
2012,"KY",1797212,0.378013278344458,0.604931415993216,0.0168438670563072
2012,"LA",1994065,0.405774636233022,0.577845757284743,0.014369641912375
2012,"MA",3184196,0.603383083202165,0.373191223153349,0.0234256936444867
2012,"MD",2707327,0.619741907793185,0.358977323389454,0.0174729539505202
2012,"ME",724758,0.553710341934825,0.403273920398257,0.0400809649565786
2012,"MI",4730961,0.542082042105188,0.447109160274202,0.00803557670418336
2012,"MN",2936561,NA,0.449582011066686,0.546114655884894
2012,"MO",2757323,0.443834835454533,0.537637411358771,0.0185277531866959
2012,"MS",1285584,0.437893595439893,0.552858467435811,0.00924793712429526
2012,"MT",484048,0.416981373748058,0.553515353849205,0.0292636267477606
2012,"NC",4505372,0.483509685770676,0.503930641021429,0.00988042718781046
2012,"ND",321932,0.388175142576693,0.584968254165476,0.0210789856242933
2012,"NE",794379,0.59803192179048,0.38027314417929,0.0170158073161551
2012,"NH",710972,0.51979684150712,0.464037964926889,0.0137769138587736
2012,"NJ",3638499,0.583423549106376,0.406235648271444,0.00986725570077111
2012,"NM",783758,0.529927605204668,0.428433266390901,0.041639128404431
2012,"NV",1014918,0.523562494704006,0.456753156412636,0.0196843488833581
2012,"NY",7116784,0.607609841748745,0.312415973282314,0.0799259890422415
2012,"OH",5580822,0.506667476583199,0.476884408784226,0.0164289418297161
2012,"OK",1334872,0.332276802569834,0.667723197430166,NA
2012,"OR",1789270,0.54239326652769,0.421498711765133,0.0342167476121547
2012,"PA",5742040,0.520768577021407,0.466808660336744,0.0124227626418485
2012,"RI",446049,0.627009588632639,0.35243661570814,0.0165250902927705
2012,"SC",1964118,0.440880334073615,0.545611312558614,0.0135083533677712
2012,"SD",363815,0.398661407583525,0.578893118755411,0.022445473661064
2012,"TN",2458577,0.390758149937952,0.594787147199376,0.0144547028626722
2012,"TX",7993851,0.413833582837609,0.571669774680564,0.0141655129674046
2012,"UT",1017440,0.247496658279604,0.727905331026891,0.0193161267494889
2012,"VA",3854489,0.511564567962186,0.472831028963891,0.01372451705012
2012,"VT",299290,0.665705503023823,0.309726352367269,0.0139730695980487
2012,"WA",3125516,0.561633982996728,0.412946214321091,0.0238373439777624
2012,"WI",3071434,0.527761625351546,0.459383467136198,0.0128549075122565
2012,"WV",670438,0.355393041563873,0.622958424194333,0.0216485342417942
2012,"WY",250701,0.276369061152528,0.681935851871353,0.0335778477150071
2016,"AK",318608,0.36550871290112,0.512815120775373,0.0889054888766133
2016,"AL",2123372,0.343579457579736,0.620830923644091,0.0253643732704397
2016,"AR",1130635,0.336531241293609,0.605741021638283,0.0577277370681077
2016,"AZ",2573165,0.451260218446932,0.48671616472321,0.0546688611107333
2016,"CA",14181595,0.617263996045579,0.316171065384394,0.0580511571512231
2016,"CO",2780220,0.481569803828474,0.43251397371431,0.0854648193308443
2016,"CT",1644920,0.545663010967099,0.409269143788148,0.0434774943462296
2016,"DC",312575,0.904838838678717,0.0407038310805407,0.0334991602015516
2016,"DE",441590,0.533533368056342,0.419228243393193,0.0472383885504654
2016,"FL",9420039,0.478233158058051,0.490219414165907,0.0305643108271632
2016,"GA",4114732,0.456399833573608,0.50771326054771,0.0304530161381106
2016,"HI",437664,0.60980798055129,0.294397071726256,0.0957949477224538
2016,"IA",1565580,0.417525134454962,0.511620613446774,0.0595191558400082
2016,"ID",690255,0.274920138209792,0.592614323691969,0.132465538098239
2016,"IL",5536424,0.558253666987933,0.387617530738253,0.0517297808115852
2016,"IN",2734958,0.37774839686752,0.569400334484113,0.0489927084803496
2016,"KS",1184402,0.360523707322345,0.566545818058396,0.0666260273116729
2016,"KY",1924149,0.326821883336478,0.625196385519001,0.0470051955435884
2016,"LA",2029032,0.38449566098514,0.580886846535688,0.0346174924791723
2016,"MA",3378821,0.590500650966713,0.322862027908552,0.0858115893088151
2016,"MD",2781446,0.603257442351928,0.339093047285477,0.0415431397913172
2016,"ME",771892,0.46345214097309,0.434766780844989,0.101781078181922
2016,"MI",4799284,0.472745309508668,0.474975642199961,0.05041314496079
2016,"MN",2944782,0.46445033961767,0.449251931042773,0.0765594872557629
2016,"MO",2808605,0.381352308352367,0.567723478381617,0.0483763291740918
2016,"MS",1209357,0.401147882717841,0.579410380888356,0.0189092220080588
2016,"MT",494526,0.359352187751503,0.564661918685772,0.0728111363204361
2016,"NC",4741564,0.461728661682095,0.498280946961804,0.0274436873571674
2016,"ND",344360,0.27226739458706,0.629556278313393,0.0785428040422813
2016,"NE",844227,0.336987563771355,0.587473511271258,0.056526266039821
2016,"NH",744296,0.468262626696906,0.464586669819534,0.0500781946967336
2016,"NJ",3874046,0.554530844496942,0.413503866500295,0.0314908496182028
2016,"NM",798319,0.482556471786341,0.400425143332427,0.116423384636968
2016,"NV",1125385,0.47917823678119,0.455006953176024,0.0635471416448593
2016,"NY",7802084,0.56136142599849,0.323906023057429,0.113089912900194
2016,"OH",5496487,0.4355807627672,0.516876506757862,0.0445746528646388
2016,"OK",1452992,0.289316802845439,0.653228648196274,0.0574545489582875
2016,"OR",2001336,0.500718520028621,0.390940351844968,0.108341128126412
2016,"PA",6115402,0.478536161645629,0.48577885803746,0.0356849803169113
2016,"RI",464144,0.544066065703747,0.388980574993967,0.0451713261401634
2016,"SC",2103027,0.406734197896651,0.549393326856954,0.0438724752463948
2016,"SD",370093,0.31737428159949,0.615307503789588,0.0673182146109221
2016,"TN",2508027,0.347163327986501,0.607220336942146,0.0401183878801943
2016,"TX",8969226,0.43235257981012,0.522346855793354,0.0395853555256607
2016,"UT",1131317,0.27461268592269,0.455408165881004,0.269979148196306
2016,"VA",3982752,0.497513528334177,0.44427647013924,0.0502079968825576
2016,"VT",320467,0.557227421232139,0.297593824013081,0.0704066253311573
2016,"WA",3317019,0.525386800618266,0.368326801866375,0.0737858299877088
2016,"WI",2976150,0.464538413722427,0.472181845673101,0.0586133091410043
2016,"WV",713051,0.264769280177715,0.686305748116194,0.0489249717060911
2016,"WY",258788,0.21628900876393,0.673984110546084,0.083048673045118
