year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,candidatevotes,totalvotes,version
2006,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jerry Moran,republican,FALSE,156728,199378,20171005
2008,Kansas,KS,20,47,32,US House,3,gen,FALSE,Joe Bellis,libertarian,FALSE,10073,358858,20171005
1982,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Slattery,democrat,FALSE,86286,150228,20171005
1982,Kansas,KS,20,47,32,US House,5,gen,FALSE,Lee Rowe,democrat,FALSE,47676,153121,20171005
1980,Kansas,KS,20,47,32,US House,1,gen,FALSE,Pat Roberts,republican,FALSE,121545,195131,20171005
2008,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,177617,280109,20171005
1984,Kansas,KS,20,47,32,US House,5,gen,FALSE,Other,,FALSE,23,195915,20171005
1976,Kansas,KS,20,47,32,US House,4,gen,FALSE,Garner E. Shriver,republican,FALSE,86832,179168,20171005
2010,Kansas,KS,20,47,32,US House,2,gen,FALSE,Robert Garrard,libertarian,FALSE,9353,205975,20171005
2004,Kansas,KS,20,47,32,US House,3,gen,FALSE,Richard Wells,reform,FALSE,2956,335739,20171005
1982,Kansas,KS,20,47,32,US House,3,gen,FALSE,Gene R. Blair,libertarian,FALSE,3439,138696,20171005
2010,Kansas,KS,20,47,32,US House,3,gen,FALSE,Kevin Yoder,republican,FALSE,136246,233285,20171005
1976,Kansas,KS,20,47,32,US House,5,gen,FALSE,Virgil Leon Olson,democrat,FALSE,65340,180625,20171005
1982,Kansas,KS,20,47,32,US House,5,gen,FALSE,Bob Whittaker,republican,FALSE,103551,153121,20171005
2002,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dennis Moore,democrat,FALSE,110095,219389,20171005
1976,Kansas,KS,20,47,32,US House,4,gen,FALSE,"Robert A. \Bob\"" Cowdrey""",american,FALSE,2269,179168,20171005
1982,Kansas,KS,20,47,32,US House,3,gen,FALSE,William L. Kostar,democrat,FALSE,53140,138696,20171005
2000,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,131871,242583,20171005
1980,Kansas,KS,20,47,32,US House,2,gen,FALSE,Sam Keys,democrat,FALSE,78859,170977,20171005
1998,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Clark,democrat,FALSE,69521,178048,20171005
1998,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jim Philips,democrat,FALSE,36618,189393,20171005
2004,Kansas,KS,20,47,32,US House,2,gen,FALSE,Dennis Hawver,libertarian,FALSE,7579,294436,20171005
2010,Kansas,KS,20,47,32,US House,2,gen,FALSE,Lynn Jenkinks,republican,FALSE,130034,205975,20171005
1984,Kansas,KS,20,47,32,US House,2,gen,FALSE,Kenneth (Ken) C. Peterson Sr.,prohibition,FALSE,1744,187052,20171005
2014,Kansas,KS,20,47,32,US House,4,gen,FALSE,Perry L. Schuckman,democrat,FALSE,69396,208153,20171005
1988,Kansas,KS,20,47,32,US House,4,gen,FALSE,Lee Thompson,republican,FALSE,69165,191942,20171005
1984,Kansas,KS,20,47,32,US House,3,gen,FALSE,John S. Ralph Jr.,independent,FALSE,11302,213902,20171005
2016,Kansas,KS,20,47,32,US House,2,gen,FALSE,Britani Potter,democrat,FALSE,96840,297401,20171005
1996,Kansas,KS,20,47,32,US House,3,gen,FALSE,Judy Hancock,democrat,FALSE,126848,279264,20171005
2016,Kansas,KS,20,47,32,US House,4,gen,FALSE,Miranda Allen,independent,FALSE,19021,275251,20171005
2002,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jack Warner,libertarian,FALSE,18585,208561,20171005
2016,Kansas,KS,20,47,32,US House,1,gen,FALSE,Alan LaPolice,democrat,FALSE,67739,257971,20171005
1992,Kansas,KS,20,47,32,US House,3,gen,FALSE,Frank Kaul,libertarian,FALSE,12791,292791,20171005
1996,Kansas,KS,20,47,32,US House,3,gen,FALSE,Charles Clack,libertarian,FALSE,3752,279264,20171005
1996,Kansas,KS,20,47,32,US House,1,gen,FALSE,Bill Earnest,libertarian,FALSE,5298,261145,20171005
1996,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,128486,256391,20171005
1984,Kansas,KS,20,47,32,US House,1,gen,FALSE,Other,,FALSE,1,210763,20171005
1984,Kansas,KS,20,47,32,US House,3,gen,FALSE,Jan Meyers,republican,FALSE,117159,213902,20171005
2000,Kansas,KS,20,47,32,US House,3,gen,FALSE,Phill Kline,republican,FALSE,144672,308710,20171005
2014,Kansas,KS,20,47,32,US House,2,gen,FALSE,Margie Wakefield,democrat,FALSE,87153,225686,20171005
1994,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,99366,211019,20171005
1988,Kansas,KS,20,47,32,US House,3,gen,FALSE,Lionel Kunst,democrat,FALSE,53959,204182,20171005
1976,Kansas,KS,20,47,32,US House,5,gen,FALSE,Joe Skubitz,republican,FALSE,109573,180625,20171005
2008,Kansas,KS,20,47,32,US House,1,gen,FALSE,Kathleen M. Burton,reform,FALSE,7145,262027,20171005
1990,Kansas,KS,20,47,32,US House,3,gen,FALSE,Jan Meyers,republican,FALSE,88725,147726,20171005
1996,Kansas,KS,20,47,32,US House,2,gen,FALSE,John Friedan,democrat,FALSE,114644,252078,20171005
2010,Kansas,KS,20,47,32,US House,2,gen,FALSE,Cheryl Hudspeth,democrat,FALSE,66588,205975,20171005
1984,Kansas,KS,20,47,32,US House,5,gen,FALSE,Bob Whittaker,republican,FALSE,144075,195915,20171005
1980,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dan Watkins,democrat,FALSE,82414,197046,20171005
2016,Kansas,KS,20,47,32,US House,3,gen,FALSE,Steven A. Hohe,libertarian,FALSE,27791,343113,20171005
1984,Kansas,KS,20,47,32,US House,3,gen,FALSE,John E. (Jack) Reardon,democrat,FALSE,85441,213902,20171005
2012,Kansas,KS,20,47,32,US House,3,gen,FALSE,Joel Balam,,FALSE,92675,293762,20171005
2004,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Kinard,republican,FALSE,173151,261915,20171005
1982,Kansas,KS,20,47,32,US House,5,gen,FALSE,John L. Conger,libertarian,FALSE,1894,153121,20171005
1986,Kansas,KS,20,47,32,US House,1,gen,FALSE,Dale Lyon,democrat,FALSE,43359,184656,20171005
2002,Kansas,KS,20,47,32,US House,3,gen,FALSE,Douglas Martin,libertarian,FALSE,1366,219389,20171005
2008,Kansas,KS,20,47,32,US House,2,gen,FALSE,Leslie S. Martin,reform,FALSE,5080,307308,20171005
2010,Kansas,KS,20,47,32,US House,4,gen,FALSE,Shawn Smith,libertarian,FALSE,4624,203383,20171005
1978,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,100139,143993,20171005
2012,Kansas,KS,20,47,32,US House,1,gen,FALSE,Tim Huelskamp,,FALSE,211337,211337,20171005
2000,Kansas,KS,20,47,32,US House,2,gen,FALSE,Dennis Hawver,libertarian,FALSE,8099,244759,20171005
2000,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dennis Moore,democrat,FALSE,154505,308710,20171005
2004,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jerry Moran,republican,FALSE,239776,264293,20171005
1988,Kansas,KS,20,47,32,US House,3,gen,FALSE,Jan Meyers,republican,FALSE,150223,204182,20171005
1988,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,122777,191942,20171005
1986,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,111164,172342,20171005
2014,Kansas,KS,20,47,32,US House,2,gen,FALSE,Lynn Jenkins,republican,FALSE,128742,225686,20171005
2014,Kansas,KS,20,47,32,US House,2,gen,FALSE,Christopher Clemmons,libertarian,FALSE,9791,225686,20171005
1990,Kansas,KS,20,47,32,US House,4,gen,FALSE,Roger M. Grund Sr.,republican,FALSE,46283,158316,20171005
1978,Kansas,KS,20,47,32,US House,4,gen,FALSE,James Paul Litsey,republican,FALSE,43854,143993,20171005
2000,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Ryun,republican,FALSE,164951,244759,20171005
1986,Kansas,KS,20,47,32,US House,5,gen,FALSE,Kim E. Myers,democrat,FALSE,47540,164340,20171005
1988,Kansas,KS,20,47,32,US House,2,gen,FALSE,Phil Meinhardt,republican,FALSE,49498,185192,20171005
2012,Kansas,KS,20,47,32,US House,2,gen,FALSE,Tobias Schlingensiepen,,FALSE,113735,293718,20171005
2004,Kansas,KS,20,47,32,US House,2,gen,FALSE,Nancy Boyda,democrat,FALSE,121532,294436,20171005
2002,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jerry Moran,republican,FALSE,189976,208561,20171005
2014,Kansas,KS,20,47,32,US House,3,gen,FALSE,Kevin Yoder,republican,FALSE,134493,224077,20171005
1998,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Ryan,republican,FALSE,108527,178048,20171005
1996,Kansas,KS,20,47,32,US House,4,gen,FALSE,Seth L. Warren,libertarian,FALSE,8361,256391,20171005
2000,Kansas,KS,20,47,32,US House,4,gen,FALSE,Carlos Nolla,democrat,FALSE,101980,242583,20171005
1990,Kansas,KS,20,47,32,US House,1,gen,FALSE,Duane West,democrat,FALSE,61396,164388,20171005
1996,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Ryun,republican,FALSE,131592,252078,20171005
1990,Kansas,KS,20,47,32,US House,1,gen,FALSE,,,TRUE,18,164388,20171005
1998,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jerry Moran,republican,FALSE,152775,189393,20171005
1984,Kansas,KS,20,47,32,US House,1,gen,FALSE,Pat Roberts,republican,FALSE,159931,210763,20171005
1984,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Slattery,democrat,FALSE,112263,187052,20171005
1990,Kansas,KS,20,47,32,US House,5,gen,FALSE,George D. Wingert,democrat,FALSE,62244,152823,20171005
2004,Kansas,KS,20,47,32,US House,3,gen,FALSE,Joe Bellis,libertarian,FALSE,3191,335739,20171005
1982,Kansas,KS,20,47,32,US House,3,gen,FALSE,"Larry Winn, Jr.",republican,FALSE,82117,138696,20171005
1980,Kansas,KS,20,47,32,US House,4,gen,FALSE,Clay Hunter ,republican,FALSE,55899,179913,20171005
2016,Kansas,KS,20,47,32,US House,1,gen,FALSE,Kerry Burt,libertarian,FALSE,19366,257971,20171005
1982,Kansas,KS,20,47,32,US House,4,gen,FALSE,Karl Peterjohn,libertarian,FALSE,2363,145167,20171005
2002,Kansas,KS,20,47,32,US House,4,gen,FALSE,Maike Warren,libertarian,FALSE,4616,190963,20171005
1980,Kansas,KS,20,47,32,US House,3,gen,FALSE,John O. Stewart,conservative,FALSE,5338,197046,20171005
2000,Kansas,KS,20,47,32,US House,3,gen,FALSE,Chris Mina,libertarian,FALSE,9533,308710,20171005
1982,Kansas,KS,20,47,32,US House,1,gen,FALSE,Kent Roth,democrat,FALSE,51079,169133,20171005
1976,Kansas,KS,20,47,32,US House,5,gen,FALSE,Glen L. Rutherford,american,FALSE,5712,180625,20171005
1994,Kansas,KS,20,47,32,US House,2,gen,FALSE,Sam Brownback,republican,FALSE,135725,206750,20171005
1996,Kansas,KS,20,47,32,US House,3,gen,FALSE,Vince Snowbarger,republican,FALSE,139169,279264,20171005
2006,Kansas,KS,20,47,32,US House,4,gen,FALSE,Garth J. McGinn,democrat,FALSE,62166,183207,20171005
1976,Kansas,KS,20,47,32,US House,2,gen,FALSE,David N. Soggin,prohibition,FALSE,1337,174861,20171005
1976,Kansas,KS,20,47,32,US House,1,gen,FALSE,Randy Yowell,democrat,FALSE,52459,194772,20171005
2016,Kansas,KS,20,47,32,US House,3,gen,FALSE,Jay Sidie,democrat,FALSE,139300,343113,20171005
2004,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jack Warner,libertarian,FALSE,24517,264293,20171005
1976,Kansas,KS,20,47,32,US House,3,gen,FALSE,"William W. \Bill\"" Hyatt""",american,FALSE,4162,179865,20171005
2016,Kansas,KS,20,47,32,US House,1,gen,FALSE,Tim Huelskamp,,TRUE,874,257971,20171005
1980,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,124014,179913,20171005
1978,Kansas,KS,20,47,32,US House,5,gen,FALSE,Don Allegrucci,democrat,FALSE,62402,150766,20171005
1992,Kansas,KS,20,47,32,US House,3,gen,FALSE,Tom Love,democrat,FALSE,110071,292791,20171005
1990,Kansas,KS,20,47,32,US House,5,gen,FALSE,Dick Nichols,republican,FALSE,90555,152823,20171005
1990,Kansas,KS,20,47,32,US House,3,gen,FALSE,,,TRUE,78,147726,20171005
1990,Kansas,KS,20,47,32,US House,4,gen,FALSE,,,TRUE,18,158316,20171005
2006,Kansas,KS,20,47,32,US House,3,gen,FALSE,Robert A. Conroy,reform,FALSE,4051,236980,20171005
1996,Kansas,KS,20,47,32,US House,1,gen,FALSE,John Divine,democrat,FALSE,63948,261145,20171005
2010,Kansas,KS,20,47,32,US House,1,gen,FALSE,Wack Warner,libertarian,FALSE,6537,192886,20171005
1988,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Slattery,democrat,FALSE,135694,185192,20171005
2002,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dawn Bly,reform,FALSE,5046,219389,20171005
2012,Kansas,KS,20,47,32,US House,2,gen,FALSE,Dennis Hawver,,FALSE,12520,293718,20171005
1990,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Slattery,democrat,FALSE,99093,157745,20171005
1990,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,112015,158316,20171005
2014,Kansas,KS,20,47,32,US House,1,gen,FALSE,James E. Sherow,democrat,FALSE,65397,204161,20171005
1984,Kansas,KS,20,47,32,US House,1,gen,FALSE,Darrell T. Ringer,democrat,FALSE,49015,210763,20171005
1994,Kansas,KS,20,47,32,US House,2,gen,FALSE,John Carlin,democrat,FALSE,71025,206750,20171005
1994,Kansas,KS,20,47,32,US House,3,gen,FALSE,Jan Meyers,republican,FALSE,102218,180619,20171005
2008,Kansas,KS,20,47,32,US House,1,gen,FALSE,James Bordonaro,democrat,FALSE,34771,262027,20171005
1984,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Van Slyke,republican,FALSE,73045,187052,20171005
2012,Kansas,KS,20,47,32,US House,4,gen,FALSE,Robert Leon Tillman,,FALSE,81770,258922,20171005
2004,Kansas,KS,20,47,32,US House,4,gen,FALSE,Michael Kinard,democrat,FALSE,81388,261915,20171005
1980,Kansas,KS,20,47,32,US House,5,gen,FALSE,David L. Miller,democrat,FALSE,45676,190047,20171005
2004,Kansas,KS,20,47,32,US House,3,gen,FALSE,Kris Kobach,republican,FALSE,145542,335739,20171005
1988,Kansas,KS,20,47,32,US House,1,gen,FALSE,Pat Roberts,republican,FALSE,168700,168700,20171005
2004,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Ryun,republican,FALSE,165325,294436,20171005
2016,Kansas,KS,20,47,32,US House,4,gen,FALSE,Mike Pompeo,republican,FALSE,166998,275251,20171005
1992,Kansas,KS,20,47,32,US House,1,gen,FALSE,Duane West,democrat,FALSE,83620,285297,20171005
1976,Kansas,KS,20,47,32,US House,3,gen,FALSE,Philip S. Rhoads,democrat,FALSE,52110,179865,20171005
1986,Kansas,KS,20,47,32,US House,1,gen,FALSE,Pat Roberts,republican,FALSE,141297,184656,20171005
1988,Kansas,KS,20,47,32,US House,5,gen,FALSE,Bob Whittaker,republican,FALSE,127722,182049,20171005
1976,Kansas,KS,20,47,32,US House,2,gen,FALSE,Ross Freeman,republican,FALSE,82946,174861,20171005
1996,Kansas,KS,20,47,32,US House,3,gen,FALSE,Randy Gardner,reform,FALSE,9495,279264,20171005
2012,Kansas,KS,20,47,32,US House,4,gen,FALSE,Thomas Jefferson,,FALSE,16058,258922,20171005
2008,Kansas,KS,20,47,32,US House,2,gen,FALSE,Nancy E. Boyda,democrat,FALSE,142013,307308,20171005
1982,Kansas,KS,20,47,32,US House,2,gen,FALSE,Morris Kay,republican,FALSE,63942,150228,20171005
1976,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,90067,179168,20171005
1980,Kansas,KS,20,47,32,US House,2,gen,FALSE,,,TRUE,11,170977,20171005
2008,Kansas,KS,20,47,32,US House,2,gen,FALSE,Lynn Jenkins,republican,FALSE,155532,307308,20171005
1978,Kansas,KS,20,47,32,US House,5,gen,FALSE,Jack C. Blackwell,prohibition,FALSE,2353,150766,20171005
1978,Kansas,KS,20,47,32,US House,5,gen,FALSE,"Robert \Bob\"" Whittaker""",republican,FALSE,86011,150766,20171005
1994,Kansas,KS,20,47,32,US House,3,gen,FALSE,Judy Hancock,democrat,FALSE,78401,180619,20171005
1992,Kansas,KS,20,47,32,US House,4,gen,FALSE,Eric R. Yost,republican,FALSE,117070,278016,20171005
2000,Kansas,KS,20,47,32,US House,2,gen,FALSE,Stanley Wiles,democrat,FALSE,71709,244759,20171005
2002,Kansas,KS,20,47,32,US House,3,gen,FALSE,Adam Taff,republican,FALSE,102882,219389,20171005
1996,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jerry Moran,republican,FALSE,191899,261145,20171005
2010,Kansas,KS,20,47,32,US House,4,gen,FALSE,Raj Goyle,democrat,FALSE,74143,203383,20171005
1976,Kansas,KS,20,47,32,US House,3,gen,FALSE,scatter,,FALSE,15,179865,20171005
1980,Kansas,KS,20,47,32,US House,3,gen,FALSE,Larry Winn Jr. ,republican,FALSE,109294,197046,20171005
2010,Kansas,KS,20,47,32,US House,3,gen,FALSE,Stephene Moore,democrat,FALSE,90193,233285,20171005
1986,Kansas,KS,20,47,32,US House,2,gen,FALSE,Phill Kline,republican,FALSE,46029,156766,20171005
2008,Kansas,KS,20,47,32,US House,3,gen,FALSE,Nick Jordan,republican,FALSE,142307,358858,20171005
1976,Kansas,KS,20,47,32,US House,1,gen,FALSE,Keith G. Sebelius,republican,FALSE,142311,194772,20171005
2016,Kansas,KS,20,47,32,US House,2,gen,FALSE,James Houston Bales,libertarian,FALSE,19333,297401,20171005
2006,Kansas,KS,20,47,32,US House,2,gen,FALSE,Jim Ryun,republican,FALSE,106329,225562,20171005
2010,Kansas,KS,20,47,32,US House,4,gen,FALSE,Mike Pompeo,republican,FALSE,119575,203383,20171005
2010,Kansas,KS,20,47,32,US House,3,gen,FALSE,Jasmin Talbert,libertarian,FALSE,6846,233285,20171005
2008,Kansas,KS,20,47,32,US House,4,gen,FALSE,Donald Betts Jr.,democrat,FALSE,90706,280109,20171005
2006,Kansas,KS,20,47,32,US House,3,gen,FALSE,Chuck Ahner,republican,FALSE,79824,236980,20171005
1994,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,111653,211019,20171005
1980,Kansas,KS,20,47,32,US House,1,gen,FALSE,Phil Martin,democrat,FALSE,73586,195131,20171005
1998,Kansas,KS,20,47,32,US House,3,gen,FALSE,Vince Snowbarger,republican,FALSE,93938,197314,20171005
2002,Kansas,KS,20,47,32,US House,4,gen,FALSE,Carlos Nolla,democrat,FALSE,70656,190963,20171005
2014,Kansas,KS,20,47,32,US House,3,gen,FALSE,Kelly Kultala,democrat,FALSE,89584,224077,20171005
2014,Kansas,KS,20,47,32,US House,4,gen,FALSE,Mike Pompeo,republican,FALSE,138757,208153,20171005
2010,Kansas,KS,20,47,32,US House,1,gen,FALSE,Alan Jilka,democrat,FALSE,44068,192886,20171005
1992,Kansas,KS,20,47,32,US House,2,gen,FALSE,Arthur L. Clack,libertarian,FALSE,7986,268806,20171005
1990,Kansas,KS,20,47,32,US House,3,gen,FALSE,Leroy Jones,democrat,FALSE,58923,147726,20171005
1976,Kansas,KS,20,47,32,US House,1,gen,FALSE,scatter,,FALSE,2,194772,20171005
2006,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dennis Moore,democrat,FALSE,153105,236980,20171005
1984,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,138917,186693,20171005
1984,Kansas,KS,20,47,32,US House,1,gen,FALSE,Clement (Clem) N. Scoggin,prohibition,FALSE,1816,210763,20171005
2010,Kansas,KS,20,47,32,US House,4,gen,FALSE,Susan G. Ducey,reform,FALSE,5041,203383,20171005
2006,Kansas,KS,20,47,32,US House,2,gen,FALSE,Roger D. Tucker,reform,FALSE,5094,225562,20171005
1986,Kansas,KS,20,47,32,US House,5,gen,FALSE,Bob Whittaker,republican,FALSE,116800,164340,20171005
1998,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,94785,162693,20171005
2000,Kansas,KS,20,47,32,US House,4,gen,FALSE,Steven A. Rosile,libertarian,FALSE,8732,242583,20171005
2006,Kansas,KS,20,47,32,US House,2,gen,FALSE,Nancy Boyda,democrat,FALSE,114139,225562,20171005
1992,Kansas,KS,20,47,32,US House,4,gen,FALSE,Seth L. Warren,libertarian,FALSE,17275,278016,20171005
1998,Kansas,KS,20,47,32,US House,4,gen,FALSE,Craig Newland,taxpayers,FALSE,5171,162693,20171005
2008,Kansas,KS,20,47,32,US House,2,gen,FALSE,Robert Garrard,libertarian,FALSE,4683,307308,20171005
2006,Kansas,KS,20,47,32,US House,1,gen,FALSE,John Doll,democrat,FALSE,39781,199378,20171005
1994,Kansas,KS,20,47,32,US House,1,gen,FALSE,Terry L. Nichols,democrat,FALSE,49477,219008,20171005
1976,Kansas,KS,20,47,32,US House,3,gen,FALSE,"Larry Winn, Jr.",republican,FALSE,123578,179865,20171005
2002,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,115691,190963,20171005
1996,Kansas,KS,20,47,32,US House,4,gen,FALSE,Randy Rathbun,democrat,FALSE,119544,256391,20171005
2016,Kansas,KS,20,47,32,US House,1,gen,FALSE,Roger Marshall,republican,FALSE,169992,257971,20171005
2016,Kansas,KS,20,47,32,US House,2,gen,FALSE,Lynn Jenkins,republican,FALSE,181228,297401,20171005
2010,Kansas,KS,20,47,32,US House,1,gen,FALSE,Tim Huelskamp,republican,FALSE,142281,192886,20171005
2008,Kansas,KS,20,47,32,US House,1,gen,FALSE,Jack Warner,libertarian,FALSE,5562,262027,20171005
1990,Kansas,KS,20,47,32,US House,1,gen,FALSE,Pat Roberts,republican,FALSE,102974,164388,20171005
2016,Kansas,KS,20,47,32,US House,4,gen,FALSE,Daniel B. Giroux,democrat,FALSE,81495,275251,20171005
2014,Kansas,KS,20,47,32,US House,1,gen,FALSE,Tim Huelskamp,republican,FALSE,138764,204161,20171005
2012,Kansas,KS,20,47,32,US House,2,gen,FALSE,Lynn Jenkins,,FALSE,167463,293718,20171005
1980,Kansas,KS,20,47,32,US House,5,gen,FALSE,Bob Whittaker,republican,FALSE,141029,190047,20171005
2008,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dennis Moore,democrat,FALSE,202541,358858,20171005
2008,Kansas,KS,20,47,32,US House,4,gen,FALSE,Steven A. Rosile,libertarian,FALSE,5345,280109,20171005
2008,Kansas,KS,20,47,32,US House,4,gen,FALSE,Susan G. Ducey,reform,FALSE,6441,280109,20171005
1984,Kansas,KS,20,47,32,US House,5,gen,FALSE,John A. Barnes,democrat,FALSE,49435,195915,20171005
2012,Kansas,KS,20,47,32,US House,3,gen,FALSE,Kevin Yoder,,FALSE,201087,293762,20171005
1998,Kansas,KS,20,47,32,US House,3,gen,FALSE,Dennis Moore,democrat,FALSE,103376,197314,20171005
1992,Kansas,KS,20,47,32,US House,4,gen,FALSE,Dan Glickman,democrat,FALSE,143671,278016,20171005
1982,Kansas,KS,20,47,32,US House,4,gen,FALSE,"Gerald \Jerry\"" Caywood""",republican,FALSE,35478,145167,20171005
2006,Kansas,KS,20,47,32,US House,4,gen,FALSE,Todd Tiahrt,republican,FALSE,116386,183207,20171005
1996,Kansas,KS,20,47,32,US House,2,gen,FALSE,Art Clack,libertarian,FALSE,5842,252078,20171005
1978,Kansas,KS,20,47,32,US House,2,gen,FALSE,Martha Keys,democrat,FALSE,70460,146879,20171005
2002,Kansas,KS,20,47,32,US House,2,gen,FALSE,Art Clack,libertarian,FALSE,4340,210977,20171005
2008,Kentucky,KY,21,61,51,US House,1,gen,FALSE,Heather A. Ryan,democrat,FALSE,98674,276786,20171005
2016,Kentucky,KY,21,61,51,US House,2,gen,FALSE,Brett Guthrie,republican,FALSE,251825,251825,20171005
